run_name,env,sparsity,seed,iteration,avg_return,iter_start_step,iter_end_step,window_size,used_frac
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,1,1.2158590308370043,10000270.0,10500426.0,250078,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,2,1.411764705882353,10500426.0,11001837.0,250705,0.5
atari_ddqn_lth_sweep-Breakout-v5-S75-s2,Breakout-v5,75,2,3,1.1875,11001837.0,11039673.0,18918,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,0,13.068965517241379,834.0,10003480.0,5001323,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,1,-20.861660079051383,10003480.0,20004896.0,5000708,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,2,11.338935574229692,20004896.0,28436353.0,4215728,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,3,5.748917748917749,28436353.0,38427616.0,4995631,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,4,11.656964656964657,38427616.0,48428743.0,5000563,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,5,11.21025641025641,48428743.0,56586624.0,4078940,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,6,11.49164677804296,56586624.0,66592897.0,5003136,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,7,9.331564986737401,66592897.0,75934022.0,4670562,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,8,-19.065040650406505,75934022.0,77053073.0,559525,0.5
atari_ddqn_lth_sweep-Pong-v5-S60-s2,Pong-v5,60,2,9,8.437596302003081,77053073.0,87052146.0,4999536,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s2,Breakout-v5,60,2,0,1.656761412575366,213.0,10000270.0,5000028,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s2,Breakout-v5,60,2,1,1.2217573221757323,10000270.0,10500426.0,250078,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s2,Breakout-v5,60,2,2,1.5818181818181818,10500426.0,10638831.0,69202,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,0,1087.661943319838,391.0,10000441.0,5000025,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,1,1014.789029535865,10000441.0,18718941.0,4359250,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,2,1021.7953667953668,18718941.0,28720360.0,5000709,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,3,1015.599173553719,28720360.0,37614342.0,4446991,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,4,1041.2356321839081,37614342.0,47623028.0,5004343,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,5,929.0597539543058,47623028.0,57613013.0,4994992,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,6,963.0128205128206,57613013.0,67616929.0,5001958,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,7,882.6326129666012,67616929.0,75529805.0,3956438,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,8,922.8052325581396,75529805.0,85529658.0,4999926,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,9,781.670403587444,85529658.0,91288308.0,2879325,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,10,812.6898734177215,91288308.0,97933329.0,3322510,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,11,804.3503289473684,97933329.0,105536046.0,3801358,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,12,792.377495462795,105536046.0,112937989.0,3700971,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,13,783.9247311827957,112937989.0,121168551.0,4115281,0.5
atari_ddqn_lth_sweep-SpaceInvaders-v5-S75-s3,SpaceInvaders-v5,75,3,14,776.2389937106918,121168551.0,131166865.0,4999157,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,0,136.83501006036218,122.0,10001373.0,5000625,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,1,75.18435754189944,10001373.0,13173411.0,1586019,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,2,98.39320388349515,13173411.0,16949205.0,1887897,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,3,81.75980392156863,16949205.0,20744184.0,1897489,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,4,84.41714285714286,20744184.0,24323789.0,1789802,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,5,86.24644549763033,24323789.0,28165462.0,1920836,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,6,86.96650717703349,28165462.0,32249999.0,2042268,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,7,84.22119815668202,32249999.0,36210499.0,1980250,0.5
atari_ddqn_lth_sweep-Breakout-v5-S60-s4,Breakout-v5,60,4,8,107.44173441734418,36210499.0,42894372.0,3341936,0.5
